policy_id,customer_id,policy_number,product_type,start_date,end_date,premium_amount,status
20766,1231,POL-00020766,Life,2025-02-25,2029-06-15,137.06,Lapsed
20767,2579,POL-00020767,Home,2024-04-29,2027-08-22,410.65,Cancelled
20768,9567,POL-00020768,Life,2023-06-05,,431.61,Active
20769,6284,POL-00020769,Auto,2025-02-22,2028-08-28,419.58,Cancelled
20770,6179,POL-00020770,Auto,2023-10-03,2028-01-29,470.18,Lapsed
20771,7109,POL-00020771,Health,2023-11-16,2026-09-25,492.89,Cancelled
20772,7485,POL-00020772,Auto,2023-12-27,2027-01-20,125.51,Active
20773,8767,POL-00020773,Life,2024-10-25,,149.95,Active
20774,324,POL-00020774,Health,2024-03-18,2027-10-07,62.17,Active
20775,8143,POL-00020775,Home,2026-02-05,2029-11-20,415.6,Active
20776,4265,POL-00020776,Auto,2024-08-16,,90.07,Cancelled
20777,9667,POL-00020777,Auto,2023-08-07,2027-06-07,279.99,Cancelled
20778,10000,POL-00020778,Auto,2024-02-17,2028-12-27,268.75,Cancelled
20779,7126,POL-00020779,Health,2024-05-05,,68.5,Lapsed
20780,2735,POL-00020780,Auto,2024-11-06,2028-05-07,356.06,Active
20781,6380,POL-00020781,Auto,2024-01-03,,70.51,Lapsed
20782,5241,POL-00020782,Auto,2024-05-20,2025-11-12,389.17,Lapsed
20783,9919,POL-00020783,Home,2026-01-09,,291.7,Cancelled
20784,2147,POL-00020784,Auto,2025-08-13,2028-09-01,208.78,Lapsed
20785,1889,POL-00020785,Life,2024-05-27,,354.0,Lapsed
20786,7921,POL-00020786,Auto,2026-03-13,2030-05-22,345.33,Active
20787,8416,POL-00020787,Life,2024-11-28,2027-08-22,84.0,Lapsed
20788,384,POL-00020788,Life,2023-08-20,2026-09-09,438.42,Lapsed
20789,7542,POL-00020789,Life,2025-01-04,,477.44,Active
20790,170,POL-00020790,Home,2025-01-25,,409.21,Active
20791,9386,POL-00020791,Auto,2024-07-31,2029-07-12,193.5,Lapsed
20792,1648,POL-00020792,Health,2024-10-27,,212.13,Lapsed
20793,7892,POL-00020793,Auto,2025-12-13,,429.69,Cancelled
20794,743,POL-00020794,Health,2024-04-12,2025-06-09,76.29,Cancelled
20795,5692,POL-00020795,Life,2024-12-10,2026-09-09,420.58,Active
20796,3733,POL-00020796,Life,2024-12-01,2028-02-28,74.91,Active
20797,9462,POL-00020797,Auto,2025-07-29,2027-11-28,111.11,Lapsed
20798,1491,POL-00020798,Health,2025-11-29,2029-01-25,402.73,Lapsed
20799,6238,POL-00020799,Life,2024-01-17,2027-06-12,144.43,Active
20800,3360,POL-00020800,Auto,2025-12-13,2029-06-20,284.99,Active
20801,9480,POL-00020801,Life,2024-07-07,2029-07-01,172.15,Cancelled
20802,679,POL-00020802,Health,2024-03-26,2027-05-27,79.81,Cancelled
20803,6889,POL-00020803,Auto,2023-12-02,,231.85,Active
20804,9415,POL-00020804,Home,2024-09-26,,76.37,Cancelled
20805,9872,POL-00020805,Home,2023-07-10,2027-01-07,258.67,Active
20806,9956,POL-00020806,Life,2023-06-08,2025-03-04,246.44,Lapsed
20807,775,POL-00020807,Life,2025-05-25,2027-12-04,102.9,Cancelled
20808,2454,POL-00020808,Home,2025-08-23,2030-03-06,384.48,Active
20809,9517,POL-00020809,Health,2023-09-04,2025-08-05,304.91,Cancelled
20810,9556,POL-00020810,Home,2023-12-03,2026-08-30,440.13,Lapsed
20811,806,POL-00020811,Health,2025-05-02,2029-09-18,251.69,Cancelled
20812,1550,POL-00020812,Auto,2025-08-23,,416.75,Cancelled
20813,9388,POL-00020813,Home,2023-11-05,2024-11-29,274.43,Cancelled
20814,4567,POL-00020814,Auto,2023-10-30,2025-04-10,60.66,Active
20815,4757,POL-00020815,Life,2025-09-13,2029-12-11,479.17,Active
20816,7830,POL-00020816,Home,2025-01-31,2027-06-09,80.95,Cancelled
20817,7518,POL-00020817,Life,2025-04-01,2030-03-28,126.8,Cancelled
20818,9349,POL-00020818,Health,2025-09-10,2030-06-13,325.97,Cancelled
20819,1456,POL-00020819,Home,2024-09-20,2027-05-10,495.0,Cancelled
20820,561,POL-00020820,Health,2025-10-11,2030-10-03,201.02,Active
20821,6575,POL-00020821,Home,2024-07-01,2025-08-16,91.36,Cancelled
20822,6997,POL-00020822,Life,2025-10-14,2028-06-21,434.49,Lapsed
20823,7611,POL-00020823,Life,2025-01-14,2028-02-29,288.42,Cancelled
20824,5977,POL-00020824,Auto,2025-04-06,2028-09-10,130.18,Lapsed
20825,1103,POL-00020825,Life,2025-12-17,2029-10-31,100.87,Active
20826,1974,POL-00020826,Home,2023-12-22,2025-04-03,128.69,Lapsed
20827,1159,POL-00020827,Health,2023-07-18,2024-10-25,326.35,Lapsed
20828,2931,POL-00020828,Home,2025-10-04,,495.73,Active
20829,5536,POL-00020829,Health,2024-07-30,2027-01-30,486.69,Lapsed
20830,271,POL-00020830,Auto,2025-03-10,2028-04-21,94.17,Cancelled
20831,1056,POL-00020831,Auto,2025-07-06,2027-04-14,191.18,Lapsed
20832,379,POL-00020832,Life,2024-11-04,2028-07-21,459.65,Cancelled
20833,1,POL-00020833,Life,2025-11-28,2030-05-02,229.62,Active
20834,5200,POL-00020834,Life,2024-01-14,2027-11-21,310.46,Active
20835,8116,POL-00020835,Auto,2025-08-03,2029-09-16,300.52,Lapsed
20836,4300,POL-00020836,Home,2024-07-31,2026-08-31,213.79,Lapsed
20837,5212,POL-00020837,Life,2023-10-05,2028-05-17,280.72,Lapsed
20838,7957,POL-00020838,Life,2025-01-16,2027-06-28,93.7,Cancelled
20839,3051,POL-00020839,Health,2024-12-25,2027-08-21,420.83,Lapsed
20840,3743,POL-00020840,Life,2025-07-18,,116.76,Active
20841,5228,POL-00020841,Health,2025-12-01,,334.76,Cancelled
20842,1630,POL-00020842,Life,2023-12-29,,114.77,Lapsed
20843,3451,POL-00020843,Home,2025-10-07,2027-07-30,367.17,Lapsed
20844,4214,POL-00020844,Auto,2023-12-28,2027-04-22,433.36,Cancelled
20845,5636,POL-00020845,Auto,2025-05-21,2029-05-05,198.02,Cancelled
20846,7204,POL-00020846,Home,2025-01-09,2026-05-12,56.93,Active
20847,3338,POL-00020847,Life,2025-10-18,,142.48,Active
20848,5667,POL-00020848,Home,2023-04-27,2026-05-25,208.69,Lapsed
20849,5942,POL-00020849,Life,2024-01-05,,180.89,Active
20850,269,POL-00020850,Home,2025-01-29,2027-05-24,152.26,Cancelled
20851,220,POL-00020851,Life,2025-09-25,2030-01-05,366.21,Active
20852,6794,POL-00020852,Health,2023-07-04,2027-05-13,355.62,Lapsed
20853,5248,POL-00020853,Health,2025-05-18,2028-10-17,310.99,Active
20854,5137,POL-00020854,Health,2026-02-26,2030-11-01,239.32,Lapsed
20855,1768,POL-00020855,Auto,2024-12-24,2029-07-13,268.92,Active
20856,8989,POL-00020856,Auto,2023-11-24,,319.72,Lapsed
20857,1121,POL-00020857,Health,2023-08-25,2026-08-31,421.58,Lapsed
20858,4550,POL-00020858,Auto,2025-02-08,2026-11-10,363.31,Lapsed
20859,4008,POL-00020859,Home,2023-09-22,,441.85,Cancelled
20860,359,POL-00020860,Health,2023-07-01,2026-06-04,181.18,Cancelled
20861,2059,POL-00020861,Health,2024-03-21,2026-06-11,418.2,Lapsed
20862,2843,POL-00020862,Auto,2024-11-29,2027-10-12,403.99,Cancelled
20863,4422,POL-00020863,Home,2023-03-25,,205.25,Active
20864,582,POL-00020864,Health,2024-04-08,2026-06-07,196.17,Active
20865,605,POL-00020865,Auto,2025-06-23,2027-08-01,159.48,Cancelled
20866,8862,POL-00020866,Health,2024-01-20,2025-05-16,420.66,Active
20867,8020,POL-00020867,Auto,2025-05-08,,444.13,Active
20868,9145,POL-00020868,Life,2023-04-29,2024-09-01,176.17,Active
20869,285,POL-00020869,Life,2025-12-21,2029-04-11,94.1,Lapsed
20870,4698,POL-00020870,Auto,2026-02-06,2027-10-13,329.24,Lapsed
20871,4823,POL-00020871,Health,2024-05-17,2028-04-30,169.36,Active
20872,4057,POL-00020872,Health,2024-01-08,2026-12-23,62.86,Cancelled
20873,8479,POL-00020873,Health,2025-09-12,2030-06-15,340.43,Active
20874,5094,POL-00020874,Home,2024-09-11,2028-08-25,141.85,Active
20875,2821,POL-00020875,Health,2024-09-26,2028-04-24,445.52,Cancelled
20876,7558,POL-00020876,Home,2026-01-29,,153.26,Lapsed
20877,8215,POL-00020877,Home,2025-09-09,2030-02-17,329.36,Active
20878,8761,POL-00020878,Home,2024-06-28,2028-12-26,495.74,Active
20879,2708,POL-00020879,Life,2024-08-28,2025-10-13,426.82,Active
20880,9693,POL-00020880,Home,2023-04-28,2027-06-18,164.67,Cancelled
20881,7574,POL-00020881,Auto,2026-01-14,2029-02-13,112.84,Active
20882,5340,POL-00020882,Home,2024-01-13,2025-09-03,350.18,Cancelled
20883,4541,POL-00020883,Health,2023-10-29,2027-11-18,179.33,Cancelled
20884,3514,POL-00020884,Home,2024-03-24,,83.77,Lapsed
20885,4843,POL-00020885,Home,2023-05-23,2026-12-27,51.83,Active
20886,4989,POL-00020886,Home,2023-07-29,2028-05-03,125.49,Cancelled
20887,9568,POL-00020887,Home,2025-11-30,2029-02-03,412.04,Active
20888,2488,POL-00020888,Auto,2024-07-05,,398.01,Lapsed
20889,1150,POL-00020889,Home,2023-07-12,2028-02-27,321.53,Active
20890,9315,POL-00020890,Home,2023-05-07,2025-06-18,357.73,Cancelled
20891,4357,POL-00020891,Life,2025-09-08,2028-05-11,469.24,Cancelled
20892,3548,POL-00020892,Life,2025-07-19,2029-05-19,140.68,Lapsed
20893,9805,POL-00020893,Health,2025-07-07,,189.86,Active
20894,4006,POL-00020894,Health,2024-11-04,2027-03-02,76.64,Lapsed
20895,2473,POL-00020895,Auto,2024-05-30,,241.24,Cancelled
20896,9938,POL-00020896,Life,2024-11-20,2025-12-05,439.01,Lapsed
20897,6082,POL-00020897,Life,2024-12-20,2027-10-26,454.62,Lapsed
20898,8864,POL-00020898,Life,2025-05-07,2027-11-06,183.09,Lapsed
20899,6378,POL-00020899,Health,2023-10-05,2027-09-21,338.53,Active
20900,3058,POL-00020900,Home,2024-01-25,2028-06-01,435.12,Cancelled
20901,2671,POL-00020901,Life,2025-12-02,2027-06-09,185.41,Lapsed
20902,8431,POL-00020902,Health,2023-07-16,2025-05-01,164.99,Cancelled
20903,3030,POL-00020903,Health,2024-05-10,2028-02-10,267.77,Active
20904,9552,POL-00020904,Home,2025-10-26,2026-11-24,373.6,Active
20905,4991,POL-00020905,Life,2024-10-13,2028-07-17,405.32,Cancelled
20906,1869,POL-00020906,Auto,2023-08-04,2025-06-14,175.42,Lapsed
20907,4128,POL-00020907,Health,2024-02-29,2025-05-16,76.83,Active
20908,6017,POL-00020908,Health,2023-08-03,,98.24,Lapsed
20909,6199,POL-00020909,Life,2025-01-25,2028-07-15,54.72,Cancelled
20910,7198,POL-00020910,Auto,2025-11-21,2029-10-07,307.56,Active
20911,8681,POL-00020911,Life,2023-08-09,2025-06-30,119.71,Active
20912,6983,POL-00020912,Home,2025-03-19,2027-09-09,337.87,Active
20913,1839,POL-00020913,Auto,2024-07-14,2026-06-19,473.99,Cancelled
20914,8464,POL-00020914,Life,2025-11-01,2028-12-25,208.18,Active
20915,9892,POL-00020915,Life,2023-11-06,2025-01-07,223.63,Cancelled
20916,525,POL-00020916,Life,2024-08-26,2028-10-25,137.48,Lapsed
20917,7930,POL-00020917,Home,2024-05-04,2027-01-24,257.1,Cancelled
20918,6564,POL-00020918,Life,2023-10-22,2028-01-25,423.92,Active
20919,78,POL-00020919,Life,2026-02-26,2028-12-21,485.7,Cancelled
20920,1866,POL-00020920,Auto,2025-09-12,2028-11-24,311.67,Lapsed
20921,2256,POL-00020921,Health,2023-05-18,2027-09-14,139.86,Active
20922,3526,POL-00020922,Auto,2024-05-02,2027-08-04,104.95,Active
20923,3476,POL-00020923,Health,2023-05-01,2027-02-02,168.15,Lapsed
20924,1394,POL-00020924,Health,2024-02-11,,473.84,Cancelled
20925,4273,POL-00020925,Health,2025-07-25,2029-09-03,450.8,Active
20926,3954,POL-00020926,Home,2024-07-23,2027-06-17,232.26,Cancelled
20927,5323,POL-00020927,Life,2025-05-24,2026-06-26,192.01,Active
20928,6267,POL-00020928,Life,2023-07-23,2025-12-29,214.59,Active
20929,3012,POL-00020929,Health,2025-01-09,2027-08-31,275.92,Active
20930,3379,POL-00020930,Health,2023-05-28,2027-08-04,266.96,Lapsed
20931,3491,POL-00020931,Life,2024-04-06,,89.97,Active
20932,9824,POL-00020932,Auto,2025-12-02,2027-03-05,145.65,Active
20933,2850,POL-00020933,Auto,2023-07-20,2026-09-30,259.92,Lapsed
20934,7043,POL-00020934,Life,2025-12-23,2028-11-28,333.13,Active
20935,4593,POL-00020935,Health,2023-08-21,2026-01-03,340.59,Cancelled
20936,8617,POL-00020936,Home,2025-02-15,2027-06-08,224.89,Active
20937,3727,POL-00020937,Health,2024-07-08,2026-05-17,448.93,Active
20938,8507,POL-00020938,Life,2025-01-15,2028-02-16,181.42,Cancelled
20939,403,POL-00020939,Auto,2025-11-08,2027-11-10,228.6,Lapsed
20940,279,POL-00020940,Home,2025-10-14,2028-02-28,442.37,Active
20941,1803,POL-00020941,Home,2024-07-08,2028-09-24,199.45,Lapsed
20942,6545,POL-00020942,Home,2024-11-18,2027-02-25,113.58,Cancelled
20943,4569,POL-00020943,Life,2025-12-05,2030-02-12,217.5,Lapsed
20944,7854,POL-00020944,Health,2024-10-28,2028-03-19,100.09,Lapsed
20945,1517,POL-00020945,Life,2025-03-16,,407.65,Active
20946,6128,POL-00020946,Home,2025-12-27,2030-03-27,271.17,Lapsed
20947,6125,POL-00020947,Health,2025-06-14,2027-02-01,388.2,Lapsed
20948,9182,POL-00020948,Auto,2024-02-28,2025-06-23,398.01,Cancelled
20949,2282,POL-00020949,Auto,2023-06-05,2027-11-25,58.04,Active
20950,9666,POL-00020950,Auto,2023-09-16,2026-02-14,361.49,Lapsed
20951,5118,POL-00020951,Health,2024-04-08,2025-10-10,404.72,Active
20952,9046,POL-00020952,Home,2024-08-27,2029-02-28,422.94,Active
20953,8563,POL-00020953,Auto,2023-07-04,,243.85,Active
20954,6177,POL-00020954,Health,2025-04-09,2027-01-24,320.75,Active
20955,3953,POL-00020955,Home,2024-02-01,,442.17,Active
20956,8604,POL-00020956,Life,2024-10-19,2026-03-20,405.24,Active
20957,2137,POL-00020957,Auto,2025-12-21,2029-08-05,341.87,Active
20958,2885,POL-00020958,Life,2024-07-01,2028-11-12,153.37,Lapsed
20959,3917,POL-00020959,Health,2026-02-04,2029-07-16,402.46,Cancelled
20960,2331,POL-00020960,Health,2024-12-07,,387.73,Active
20961,4250,POL-00020961,Home,2023-12-12,2027-02-07,487.15,Active
20962,375,POL-00020962,Life,2025-02-19,2026-08-25,256.26,Cancelled
20963,7203,POL-00020963,Auto,2025-02-10,2029-07-14,184.12,Lapsed
20964,5543,POL-00020964,Life,2025-06-28,,444.77,Lapsed
20965,2565,POL-00020965,Home,2023-11-19,2027-06-07,119.79,Cancelled
20966,8774,POL-00020966,Home,2024-08-23,,292.72,Active
20967,9911,POL-00020967,Life,2025-06-24,,330.98,Lapsed
20968,8750,POL-00020968,Home,2026-03-16,2028-06-20,300.29,Cancelled
20969,6088,POL-00020969,Home,2024-11-30,,370.26,Cancelled
20970,2626,POL-00020970,Auto,2023-09-10,2028-02-13,261.38,Lapsed
20971,3335,POL-00020971,Auto,2023-06-13,,232.04,Cancelled
20972,4209,POL-00020972,Health,2024-12-21,2029-09-14,369.65,Cancelled
20973,4577,POL-00020973,Auto,2023-11-04,,330.22,Active
20974,7499,POL-00020974,Health,2023-09-10,2026-02-16,89.69,Cancelled
20975,9235,POL-00020975,Auto,2025-05-16,2026-12-22,306.39,Active
20976,8845,POL-00020976,Health,2024-09-22,2029-07-04,493.46,Lapsed
20977,1771,POL-00020977,Health,2023-12-08,,265.31,Active
20978,649,POL-00020978,Life,2024-05-06,,189.24,Lapsed
20979,143,POL-00020979,Health,2025-01-23,2028-05-24,347.12,Cancelled
20980,5181,POL-00020980,Life,2024-12-23,2028-06-29,371.83,Cancelled
20981,2933,POL-00020981,Auto,2024-04-01,2025-11-05,116.38,Lapsed
20982,9863,POL-00020982,Home,2025-03-31,2028-10-16,104.6,Cancelled
20983,3773,POL-00020983,Auto,2023-09-29,2024-12-16,439.14,Lapsed
20984,4392,POL-00020984,Life,2026-03-10,2031-02-11,235.16,Lapsed
20985,4052,POL-00020985,Life,2024-09-16,2029-02-16,266.7,Active
20986,3716,POL-00020986,Auto,2024-06-17,,113.7,Active
20987,835,POL-00020987,Health,2024-09-03,2029-01-07,407.16,Active
20988,7705,POL-00020988,Health,2023-08-16,,416.52,Lapsed
20989,8554,POL-00020989,Auto,2025-08-16,,73.74,Cancelled
20990,1725,POL-00020990,Life,2023-12-24,2027-02-24,221.37,Lapsed
20991,8335,POL-00020991,Life,2024-02-05,2027-02-14,395.55,Active
20992,9096,POL-00020992,Auto,2025-03-22,,311.18,Cancelled
20993,7346,POL-00020993,Health,2025-11-14,2029-05-17,120.37,Active
20994,1725,POL-00020994,Auto,2023-05-20,2025-03-15,57.74,Lapsed
20995,6100,POL-00020995,Auto,2025-11-19,2030-03-31,291.02,Lapsed
20996,1556,POL-00020996,Home,2025-03-02,2028-12-20,275.71,Cancelled
20997,4295,POL-00020997,Health,2026-01-24,2028-12-08,168.67,Active
20998,5763,POL-00020998,Auto,2025-07-25,2029-12-15,182.53,Lapsed
20999,4840,POL-00020999,Auto,2026-01-25,2028-03-25,100.54,Lapsed
21000,4004,POL-00021000,Auto,2023-09-13,2025-06-18,467.84,Lapsed
21001,4981,POL-00021001,Home,2023-03-27,,327.91,Cancelled
21002,2358,POL-00021002,Auto,2024-06-09,,363.44,Lapsed
21003,5765,POL-00021003,Home,2025-06-30,2027-12-24,201.76,Cancelled
21004,1152,POL-00021004,Home,2023-05-10,2026-02-24,185.83,Lapsed
21005,4896,POL-00021005,Life,2024-01-03,2026-07-29,298.27,Cancelled
21006,1977,POL-00021006,Home,2025-02-12,2029-03-18,208.93,Active
21007,2260,POL-00021007,Auto,2025-02-11,2026-11-12,225.87,Lapsed
21008,4207,POL-00021008,Health,2026-03-17,2027-08-30,95.92,Lapsed
21009,6926,POL-00021009,Life,2024-09-05,2026-06-17,484.42,Active
21010,2756,POL-00021010,Auto,2023-07-24,2026-05-11,385.22,Lapsed
21011,1635,POL-00021011,Life,2024-03-13,2028-02-05,255.61,Active
21012,2993,POL-00021012,Auto,2024-09-19,2027-12-13,194.56,Active
21013,409,POL-00021013,Auto,2024-03-30,2028-08-13,460.95,Active
21014,7458,POL-00021014,Health,2025-03-28,2028-12-18,60.36,Active
21015,6338,POL-00021015,Life,2024-12-07,2028-08-09,437.39,Lapsed
21016,6926,POL-00021016,Auto,2025-02-24,2027-09-22,332.21,Active
21017,2572,POL-00021017,Auto,2023-12-21,2028-10-23,393.41,Cancelled
21018,6544,POL-00021018,Life,2023-06-17,,237.69,Cancelled
21019,6077,POL-00021019,Life,2024-08-10,2027-08-08,441.28,Lapsed
21020,2237,POL-00021020,Home,2024-08-07,2025-09-25,479.98,Active
21021,617,POL-00021021,Life,2024-05-02,2027-08-06,427.74,Lapsed
21022,2837,POL-00021022,Life,2026-01-01,2028-09-20,203.38,Lapsed
21023,2231,POL-00021023,Life,2025-09-08,2030-06-05,94.67,Active
21024,6171,POL-00021024,Auto,2026-03-17,2029-06-24,410.95,Active
21025,8392,POL-00021025,Health,2023-07-14,2028-03-30,287.92,Lapsed
21026,5833,POL-00021026,Auto,2025-08-02,2029-11-20,278.85,Cancelled
21027,9517,POL-00021027,Home,2026-03-20,2027-12-29,481.38,Cancelled
21028,8012,POL-00021028,Life,2025-11-28,2026-12-18,410.14,Cancelled
21029,1831,POL-00021029,Auto,2023-12-29,2027-09-22,169.21,Lapsed
21030,4777,POL-00021030,Health,2024-05-14,2026-07-08,86.98,Cancelled
21031,6902,POL-00021031,Home,2025-03-22,,64.34,Cancelled
21032,2380,POL-00021032,Auto,2025-10-01,2027-10-31,103.33,Active
21033,5995,POL-00021033,Auto,2024-07-01,2028-09-09,173.6,Lapsed
21034,2264,POL-00021034,Auto,2025-02-18,,365.59,Lapsed
21035,4071,POL-00021035,Home,2025-06-28,2029-12-05,468.06,Active
21036,793,POL-00021036,Auto,2025-05-07,,342.31,Lapsed
21037,6775,POL-00021037,Auto,2023-08-12,,167.91,Active
21038,1470,POL-00021038,Life,2025-11-25,2030-05-17,173.63,Cancelled
21039,1112,POL-00021039,Auto,2023-09-05,2026-03-15,419.08,Lapsed
21040,864,POL-00021040,Health,2025-10-20,,261.89,Cancelled
21041,2044,POL-00021041,Home,2025-04-24,,85.87,Active
21042,7751,POL-00021042,Health,2025-10-19,2027-07-03,199.58,Lapsed
21043,3678,POL-00021043,Home,2024-11-16,2026-08-31,344.06,Lapsed
21044,2864,POL-00021044,Health,2025-02-02,2028-01-27,449.91,Active
21045,1362,POL-00021045,Life,2024-08-25,,149.7,Active
21046,8050,POL-00021046,Health,2025-12-04,2027-03-10,407.2,Active
21047,7609,POL-00021047,Home,2024-11-24,,128.1,Cancelled
21048,4439,POL-00021048,Home,2024-04-24,2025-06-14,499.55,Active
21049,5546,POL-00021049,Auto,2023-05-20,,257.98,Lapsed
21050,1430,POL-00021050,Home,2023-05-22,2028-04-29,168.95,Lapsed
21051,6130,POL-00021051,Life,2025-04-24,,445.39,Lapsed
21052,9660,POL-00021052,Life,2023-10-22,2027-12-14,464.16,Active
21053,7655,POL-00021053,Home,2023-10-15,2028-06-27,249.14,Cancelled
21054,9047,POL-00021054,Life,2024-12-14,2028-05-06,58.79,Active
21055,4862,POL-00021055,Health,2025-01-23,2026-04-16,98.08,Active
21056,4513,POL-00021056,Home,2025-05-11,,113.91,Lapsed
21057,8413,POL-00021057,Life,2025-12-20,2029-04-11,199.67,Lapsed
21058,4116,POL-00021058,Home,2025-04-08,2029-06-22,122.06,Cancelled
21059,6155,POL-00021059,Life,2025-09-08,2029-02-21,379.97,Lapsed
21060,2315,POL-00021060,Home,2023-07-27,2026-02-09,96.39,Lapsed
21061,4235,POL-00021061,Home,2023-06-27,2025-02-21,102.94,Lapsed
21062,1159,POL-00021062,Auto,2023-07-06,2026-03-06,139.56,Cancelled
21063,9744,POL-00021063,Home,2025-04-30,2027-10-05,403.24,Active
21064,4668,POL-00021064,Home,2025-06-24,2030-04-28,479.51,Active
21065,8379,POL-00021065,Life,2025-06-26,,183.22,Lapsed
21066,3136,POL-00021066,Auto,2024-06-22,,249.81,Lapsed
21067,9516,POL-00021067,Life,2025-10-02,,392.01,Cancelled
21068,189,POL-00021068,Life,2025-12-31,2029-04-16,318.38,Active
21069,7530,POL-00021069,Auto,2023-05-07,2027-08-03,406.08,Lapsed
21070,6173,POL-00021070,Home,2025-11-16,2027-06-06,111.0,Active
21071,6648,POL-00021071,Auto,2024-08-10,2026-03-31,418.11,Lapsed
21072,7864,POL-00021072,Home,2026-02-22,2027-04-15,421.39,Cancelled
21073,1205,POL-00021073,Auto,2024-09-21,,215.26,Lapsed
21074,2206,POL-00021074,Life,2024-12-29,2029-05-10,295.41,Lapsed
21075,7134,POL-00021075,Health,2025-02-26,2029-01-13,281.4,Lapsed
21076,4143,POL-00021076,Home,2023-04-23,2025-06-04,80.89,Lapsed
21077,839,POL-00021077,Life,2025-04-20,2029-03-23,312.7,Active
21078,6331,POL-00021078,Health,2024-07-27,2027-07-29,483.82,Lapsed
21079,7341,POL-00021079,Health,2024-07-11,2026-11-01,447.72,Lapsed
21080,917,POL-00021080,Home,2025-10-30,,415.81,Active
21081,876,POL-00021081,Auto,2023-10-20,2025-03-25,55.62,Active
21082,5218,POL-00021082,Home,2025-06-21,,291.6,Active
21083,10000,POL-00021083,Health,2025-09-22,2030-07-19,151.77,Lapsed
21084,8073,POL-00021084,Health,2025-09-26,2027-04-01,76.55,Lapsed
21085,2010,POL-00021085,Life,2026-02-21,2028-03-28,382.16,Cancelled
21086,8966,POL-00021086,Auto,2024-06-13,2026-03-15,431.2,Lapsed
21087,4679,POL-00021087,Home,2025-02-02,,130.73,Active
21088,7555,POL-00021088,Home,2025-06-28,2029-11-13,377.59,Cancelled
21089,2829,POL-00021089,Home,2025-01-20,,450.65,Active
21090,7833,POL-00021090,Health,2025-02-07,2027-10-02,464.54,Active
21091,1409,POL-00021091,Health,2025-06-29,,408.45,Cancelled
